timestamp,id,temperature,pm,longitude,latitude,area
119,15,18.18,33.44,9.1,7.51,3
0,16,19.22,32.72,6.43,8.57,3
1,16,19.45,32.95,6.43,8.57,3
2,16,20.54,33.04,6.43,8.57,3
3,16,19.84,33.34,6.43,8.57,3
4,16,20.9,33.4,6.43,8.57,3
5,16,20.14,32.64,6.43,8.57,3
6,16,19.24,32.74,6.43,8.57,3
7,16,19.63,33.13,6.43,8.57,3
8,16,20.31,32.81,6.43,8.57,3
9,16,20.68,33.18,6.43,8.57,3
10,16,19.45,32.95,6.43,8.57,3
11,16,20.58,33.08,6.43,8.57,3
12,16,20.21,32.71,6.43,8.57,3
13,16,20.56,33.06,6.43,8.57,3
14,16,20.48,32.98,6.43,8.57,3
15,16,20.48,32.98,6.43,8.57,3
16,16,19.57,33.07,6.43,8.57,3
17,16,19.13,32.63,6.43,8.57,3
18,16,20.74,33.24,6.43,8.57,3
19,16,19.34,32.84,6.43,8.57,3
20,16,19.52,33.02,6.43,8.57,3
21,16,20.03,32.53,6.43,8.57,3
22,16,20.93,33.43,6.43,8.57,3
23,16,20.01,32.51,6.43,8.57,3
24,16,18.17,32.67,6.43,8.57,3
25,16,20.39,32.89,6.43,8.57,3
26,16,20.97,33.47,6.43,8.57,3
27,16,20.98,33.48,6.43,8.57,3
28,16,20.31,32.81,6.43,8.57,3
29,16,19.91,33.41,6.43,8.57,3
30,16,20.13,33.63,6.43,8.57,3
31,16,20.61,33.11,6.43,8.57,3
32,16,19.17,32.67,6.43,8.57,3
33,16,20.97,33.47,6.43,8.57,3
34,16,20.8,33.3,6.43,8.57,3
35,16,20.44,32.94,6.43,8.57,3
36,16,20.68,33.18,6.43,8.57,3
37,16,19.38,32.88,6.43,8.57,3
38,16,20.65,33.15,6.43,8.57,3
39,16,18.77,33.27,6.43,8.57,3
40,16,20.88,33.38,6.43,8.57,3
41,16,20.48,32.98,6.43,8.57,3
42,16,20.06,32.56,6.43,8.57,3
43,16,20.04,32.54,6.43,8.57,3
44,16,20.75,33.25,6.43,8.57,3
45,16,20.28,32.78,6.43,8.57,3
46,16,20.23,32.73,6.43,8.57,3
47,16,19.51,33.01,6.43,8.57,3
48,16,20.6,33.1,6.43,8.57,3
49,16,20.44,32.94,6.43,8.57,3
50,16,19.16,32.66,6.43,8.57,3
51,16,19.09,32.59,6.43,8.57,3
52,16,20.34,32.84,6.43,8.57,3
53,16,20.87,33.37,6.43,8.57,3
54,16,20.81,33.31,6.43,8.57,3
55,16,19.53,33.03,6.43,8.57,3
56,16,19.45,33.95,6.43,8.57,3
57,16,20.74,33.24,6.43,8.57,3
58,16,20.48,32.98,6.43,8.57,3
59,16,19.12,32.62,6.43,8.57,3
60,16,20.08,32.58,6.43,8.57,3
61,16,20.46,33.96,6.43,8.57,3
62,16,20.68,33.18,6.43,8.57,3
63,16,20.84,33.34,6.43,8.57,3
64,16,20.33,32.83,6.43,8.57,3
65,16,19.89,33.39,6.43,8.57,3
66,16,20.23,32.73,6.43,8.57,3
67,16,19.34,32.84,6.43,8.57,3
68,16,19.09,32.59,6.43,8.57,3
69,16,20.73,33.23,6.43,8.57,3
70,16,20.95,33.45,6.43,8.57,3
71,16,19.22,32.72,6.43,8.57,3
72,16,19.68,33.18,6.43,8.57,3
73,16,20.92,33.42,6.43,8.57,3
74,16,19.73,33.23,6.43,8.57,3
75,16,19.07,32.57,6.43,8.57,3
76,16,19.87,33.37,6.43,8.57,3
77,16,19.3,32.8,6.43,8.57,3
78,16,20.62,33.12,6.43,8.57,3
79,16,20.77,33.27,6.43,8.57,3
80,16,20.79,33.29,6.43,8.57,3
81,16,20.27,33.77,6.43,8.57,3
82,16,20.91,33.41,6.43,8.57,3
83,16,20.17,32.67,6.43,8.57,3
84,16,19.1,32.6,6.43,8.57,3
85,16,20.23,32.73,6.43,8.57,3
86,16,20.25,32.75,6.43,8.57,3
87,16,20.94,33.44,6.43,8.57,3
88,16,20.53,34.03,6.43,8.57,3
89,16,20.55,33.05,6.43,8.57,3
90,16,20.84,33.34,6.43,8.57,3
91,16,19.89,33.39,6.43,8.57,3
92,16,19.49,32.99,6.43,8.57,3
93,16,19.79,34.29,6.43,8.57,3
94,16,20.73,33.23,6.43,8.57,3
95,16,18.71,33.21,6.43,8.57,3
96,16,19.85,33.35,6.43,8.57,3
97,16,19.01,32.51,6.43,8.57,3
98,16,20.16,32.66,6.43,8.57,3
99,16,19.84,33.34,6.43,8.57,3
100,16,20.92,33.42,6.43,8.57,3
101,16,19.51,33.01,6.43,8.57,3
102,16,20.02,32.52,6.43,8.57,3
103,16,20.01,32.51,6.43,8.57,3
104,16,20.41,33.91,6.43,8.57,3
105,16,20.01,32.51,6.43,8.57,3
106,16,20.88,33.38,6.43,8.57,3
107,16,20.09,32.59,6.43,8.57,3
108,16,20.24,32.74,6.43,8.57,3
109,16,19.65,33.15,6.43,8.57,3
110,16,19.53,33.03,6.43,8.57,3
111,16,20.21,33.71,6.43,8.57,3
112,16,20.6,33.1,6.43,8.57,3
113,16,20.84,33.34,6.43,8.57,3
114,16,19.92,33.42,6.43,8.57,3
115,16,20.35,32.85,6.43,8.57,3
116,16,20.72,33.22,6.43,8.57,3
117,16,20.03,32.53,6.43,8.57,3
118,16,20.63,33.13,6.43,8.57,3
119,16,20.62,33.12,6.43,8.57,3
0,17,18.72,33.4,5.63,9.63,3
1,17,18.54,33.9,5.63,9.63,3
2,17,19.76,33.69,5.63,9.63,3
3,17,19.38,33.15,5.63,9.63,3
4,17,18.95,33.51,5.63,9.63,3
5,17,18.96,33.71,5.63,9.63,3
6,17,18.88,33.71,5.63,9.63,3
7,17,18.76,32.92,5.63,9.63,3
8,17,18.83,33.2,5.63,9.63,3
9,17,19.17,33.56,5.63,9.63,3
10,17,18.66,33.54,5.63,9.63,3
11,17,18.91,33.25,5.63,9.63,3
12,17,19.42,33.61,5.63,9.63,3
13,17,18.79,33.52,5.63,9.63,3
14,17,18.94,33.02,5.63,9.63,3
15,17,20.25,33.34,5.63,9.63,3
16,17,18.97,33.27,5.63,9.63,3
17,17,18.99,33.53,5.63,9.63,3
18,17,18.66,33.29,5.63,9.63,3
19,17,19.21,33.02,5.63,9.63,3
20,17,19.17,33.79,5.63,9.63,3
21,17,18.5,33.17,5.63,9.63,3
22,17,18.86,33.55,5.63,9.63,3
23,17,18.9,33.71,5.63,9.63,3
24,17,19.49,33.73,5.63,9.63,3
25,17,19.01,33.22,5.63,9.63,3
26,17,20.07,33.46,5.63,9.63,3
27,17,18.89,33.36,5.63,9.63,3
28,17,18.81,33.73,5.63,9.63,3
29,17,19.79,33.24,5.63,9.63,3
30,17,19.45,33.12,5.63,9.63,3
31,17,18.96,33.44,5.63,9.63,3
32,17,19.04,33.65,5.63,9.63,3
33,17,18.65,33.45,5.63,9.63,3
34,17,18.95,33.63,5.63,9.63,3
35,17,18.67,33.59,5.63,9.63,3
36,17,18.87,33.63,5.63,9.63,3
37,17,19.68,33.25,5.63,9.63,3
38,17,19.92,33.31,5.63,9.63,3
39,17,18.7,33.43,5.63,9.63,3
40,17,18.87,33.64,5.63,9.63,3
41,17,19.15,34.12,5.63,9.63,3
42,17,19.15,33.28,5.63,9.63,3
43,17,18.53,34.06,5.63,9.63,3
44,17,19.01,33.63,5.63,9.63,3
45,17,19.38,33.33,5.63,9.63,3
46,17,18.97,33.66,5.63,9.63,3
47,17,18.82,33.39,5.63,9.63,3
48,17,18.88,33.13,5.63,9.63,3
49,17,18.97,33.7,5.63,9.63,3
50,17,18.69,33.63,5.63,9.63,3
51,17,19.59,33.13,5.63,9.63,3
52,17,18.58,33.48,5.63,9.63,3
53,17,18.65,33.14,5.63,9.63,3
54,17,19.32,33.75,5.63,9.63,3
55,17,18.72,33.67,5.63,9.63,3
56,17,18.7,33.61,5.63,9.63,3
57,17,19.01,33.22,5.63,9.63,3
58,17,18.64,33.36,5.63,9.63,3
59,17,18.68,33.26,5.63,9.63,3
60,17,19.21,33.6,5.63,9.63,3
61,17,18.98,33.55,5.63,9.63,3
62,17,19.36,33.48,5.63,9.63,3
63,17,18.77,33.69,5.63,9.63,3
64,17,19.03,33.98,5.63,9.63,3
65,17,19.01,33.32,5.63,9.63,3
66,17,18.39,33.26,5.63,9.63,3
67,17,18.71,33.56,5.63,9.63,3
68,17,19.23,33.47,5.63,9.63,3
69,17,19.16,33.21,5.63,9.63,3
70,17,18.65,33.33,5.63,9.63,3
71,17,19.33,33.51,5.63,9.63,3
72,17,18.87,33.22,5.63,9.63,3
73,17,19.56,33.51,5.63,9.63,3
74,17,18.86,33.43,5.63,9.63,3
75,17,18.78,33.37,5.63,9.63,3
76,17,18.56,33.49,5.63,9.63,3
77,17,18.46,33.45,5.63,9.63,3
78,17,18.69,33.27,5.63,9.63,3
79,17,18.96,33.93,5.63,9.63,3
80,17,18.44,33.19,5.63,9.63,3
81,17,19.1,33.97,5.63,9.63,3
82,17,18.56,33.82,5.63,9.63,3
83,17,18.93,33.45,5.63,9.63,3
84,17,19.02,33.08,5.63,9.63,3
85,17,18.99,32.92,5.63,9.63,3
86,17,19.34,33.47,5.63,9.63,3
87,17,19.23,33.45,5.63,9.63,3
88,17,18.81,33.65,5.63,9.63,3
89,17,19.07,33.67,5.63,9.63,3
90,17,18.78,33.45,5.63,9.63,3
91,17,19.54,33.53,5.63,9.63,3
92,17,18.82,33.34,5.63,9.63,3
93,17,19.98,33.22,5.63,9.63,3
94,17,18.95,33.76,5.63,9.63,3
95,17,20.04,33.59,5.63,9.63,3
96,17,19.09,33.64,5.63,9.63,3
97,17,19.44,33.39,5.63,9.63,3
98,17,19.31,33.42,5.63,9.63,3
99,17,19.65,33.76,5.63,9.63,3
100,17,19.09,33.31,5.63,9.63,3
101,17,18.8,33.09,5.63,9.63,3
102,17,18.88,33.6,5.63,9.63,3
103,17,19.39,33.16,5.63,9.63,3
104,17,18.7,33.55,5.63,9.63,3
105,17,18.34,33.62,5.63,9.63,3
106,17,19.01,33.43,5.63,9.63,3
107,17,19.12,33.62,5.63,9.63,3
108,17,18.96,33.33,5.63,9.63,3
109,17,18.79,33.24,5.63,9.63,3
110,17,18.71,33.68,5.63,9.63,3
111,17,18.72,33.78,5.63,9.63,3
112,17,18.75,33.42,5.63,9.63,3
113,17,19.15,33.08,5.63,9.63,3
114,17,18.51,33.17,5.63,9.63,3
115,17,18.81,33.78,5.63,9.63,3
116,17,18.52,33.44,5.63,9.63,3
117,17,18.64,33.55,5.63,9.63,3
118,17,19.44,33.68,5.63,9.63,3
119,17,19.34,33.27,5.63,9.63,3
0,18,18.28,33.5,9.63,9.63,3
1,18,18.26,33.5,9.63,9.63,3
2,18,18.49,33.45,9.63,9.63,3
3,18,18.46,33.49,9.63,9.63,3
4,18,18.7,33.5,9.63,9.63,3
5,18,18.55,33.47,9.63,9.63,3
6,18,18.22,33.36,9.63,9.63,3
7,18,18.2,33.23,9.63,9.63,3
8,18,18.87,33.3,9.63,9.63,3
9,18,18.71,33.24,9.63,9.63,3
10,18,18.9,33.39,9.63,9.63,3
11,18,18.59,33.5,9.63,9.63,3
12,18,18.96,32.58,9.63,9.63,3
13,18,18.22,33.4,9.63,9.63,3
14,18,18.65,33.26,9.63,9.63,3
15,18,18.4,33.5,9.63,9.63,3
16,18,18.35,33.35,9.63,9.63,3
17,18,18.55,33.2,9.63,9.63,3
18,18,18.3,33.5,9.63,9.63,3
19,18,18.46,33.5,9.63,9.63,3
20,18,18.82,33.5,9.63,9.63,3
21,18,18.41,33.5,9.63,9.63,3
22,18,18.93,32.76,9.63,9.63,3
23,18,18.07,33.43,9.63,9.63,3
24,18,18.28,32.57,9.63,9.63,3
25,18,18.97,33.12,9.63,9.63,3
26,18,18.86,33.3,9.63,9.63,3
27,18,18.26,33.41,9.63,9.63,3
28,18,18.55,33.5,9.63,9.63,3
29,18,18.49,33.49,9.63,9.63,3
30,18,18.54,33.22,9.63,9.63,3
31,18,18.04,32.8,9.63,9.63,3
32,18,18.68,33.34,9.63,9.63,3
33,18,18.01,33.49,9.63,9.63,3
34,18,18.93,33.47,9.63,9.63,3
35,18,18.8,33.11,9.63,9.63,3
36,18,18.33,33.5,9.63,9.63,3
37,18,18.64,33.17,9.63,9.63,3
38,18,18.06,33.43,9.63,9.63,3
39,18,18.02,33.49,9.63,9.63,3
40,18,18.86,33.04,9.63,9.63,3
41,18,18.7,33.16,9.63,9.63,3
42,18,18.76,33.38,9.63,9.63,3
43,18,18.06,33.49,9.63,9.63,3
44,18,18.24,33.5,9.63,9.63,3
45,18,18.1,33.5,9.63,9.63,3
46,18,18.97,33.44,9.63,9.63,3
47,18,18.14,33.49,9.63,9.63,3
48,18,18.58,33.16,9.63,9.63,3
49,18,18.4,33.43,9.63,9.63,3
50,18,18.36,32.91,9.63,9.63,3
51,18,18.75,33.5,9.63,9.63,3
52,18,18.29,33.12,9.63,9.63,3
53,18,18.65,33.11,9.63,9.63,3
54,18,18.74,33.48,9.63,9.63,3
55,18,18.15,33.49,9.63,9.63,3
56,18,18.22,33.17,9.63,9.63,3
57,18,18.04,33.11,9.63,9.63,3
58,18,18.17,33.5,9.63,9.63,3
59,18,18.43,33.5,9.63,9.63,3
60,18,18.95,33.42,9.63,9.63,3
61,18,18.12,33.01,9.63,9.63,3
62,18,18.17,32.83,9.63,9.63,3
63,18,18.19,33.5,9.63,9.63,3
64,18,18.93,33.5,9.63,9.63,3
65,18,18.06,33.37,9.63,9.63,3
66,18,18.63,32.99,9.63,9.63,3
67,18,18.16,33.5,9.63,9.63,3
68,18,18.7,33.5,9.63,9.63,3
69,18,18.44,33.36,9.63,9.63,3
70,18,18.93,32.78,9.63,9.63,3
71,18,18.56,33.5,9.63,9.63,3
72,18,18.22,33.25,9.63,9.63,3
73,18,18.31,33.5,9.63,9.63,3
74,18,18.91,33.49,9.63,9.63,3
75,18,18.41,33.5,9.63,9.63,3
76,18,18.62,33.49,9.63,9.63,3
77,18,18.6,32.88,9.63,9.63,3
78,18,18.4,32.71,9.63,9.63,3
79,18,18.53,32.6,9.63,9.63,3
80,18,18.76,33.5,9.63,9.63,3
81,18,18.62,33.46,9.63,9.63,3
82,18,18.81,33.5,9.63,9.63,3
83,18,18.65,33.49,9.63,9.63,3
84,18,18.7,33.5,9.63,9.63,3
85,18,18.92,33.02,9.63,9.63,3
86,18,18.9,32.99,9.63,9.63,3
87,18,18.17,32.63,9.63,9.63,3
88,18,18.63,33.5,9.63,9.63,3
89,18,18.33,33.07,9.63,9.63,3
90,18,18.42,33.46,9.63,9.63,3
91,18,18.8,32.66,9.63,9.63,3
92,18,18.56,33.5,9.63,9.63,3
93,18,18.11,33.48,9.63,9.63,3
94,18,18.67,33.5,9.63,9.63,3
95,18,18.63,33.5,9.63,9.63,3
96,18,18.99,33.5,9.63,9.63,3
97,18,18.85,33.5,9.63,9.63,3
98,18,18.66,32.6,9.63,9.63,3
99,18,18.79,33.01,9.63,9.63,3
100,18,18.4,33.5,9.63,9.63,3
101,18,18.24,33.5,9.63,9.63,3
102,18,18.15,33.5,9.63,9.63,3
103,18,18.73,33.5,9.63,9.63,3
104,18,18.59,33.27,9.63,9.63,3
105,18,18.84,33.16,9.63,9.63,3
106,18,18.08,33.5,9.63,9.63,3
107,18,18.6,33.47,9.63,9.63,3
108,18,18.35,32.82,9.63,9.63,3
109,18,18.25,33.5,9.63,9.63,3
110,18,18.93,32.9,9.63,9.63,3
111,18,18.08,32.97,9.63,9.63,3
112,18,18.21,33.03,9.63,9.63,3
113,18,18.44,32.64,9.63,9.63,3
114,18,18.53,33.47,9.63,9.63,3
115,18,18.66,33.5,9.63,9.63,3
116,18,18.1,32.79,9.63,9.63,3
117,18,18.83,33.44,9.63,9.63,3
118,18,18.59,33.5,9.63,9.63,3
119,18,18.24,32.93,9.63,9.63,3
0,19,19.5,33,5.63,7.49,3
1,19,19.15,32.65,5.63,7.49,3
2,19,20.04,33.54,5.63,7.49,3
3,19,20.77,34.27,5.63,7.49,3
4,19,20.04,32.54,5.63,7.49,3
5,19,20.74,33.24,5.63,7.49,3
6,19,20.67,33.17,5.63,7.49,3
7,19,20.88,33.38,5.63,7.49,3
8,19,18.53,33.03,5.63,7.49,3
9,19,20.96,33.46,5.63,7.49,3
10,19,20.86,33.36,5.63,7.49,3
11,19,20.04,32.54,5.63,7.49,3
12,19,20.13,32.63,5.63,7.49,3
13,19,20.2,32.7,5.63,7.49,3
14,19,19.59,34.09,5.63,7.49,3
15,19,20.2,32.7,5.63,7.49,3
16,19,19.68,34.18,5.63,7.49,3
17,19,20.24,32.74,5.63,7.49,3
18,19,20.79,33.29,5.63,7.49,3
19,19,19.75,33.25,5.63,7.49,3
20,19,19.5,33,5.63,7.49,3
21,19,20.86,34.36,5.63,7.49,3
22,19,19.73,33.23,5.63,7.49,3
23,19,20.93,33.43,5.63,7.49,3
24,19,20.73,33.23,5.63,7.49,3
25,19,20.14,33.64,5.63,7.49,3
26,19,20.43,32.93,5.63,7.49,3
27,19,20.03,32.53,5.63,7.49,3
28,19,20.33,32.83,5.63,7.49,3
29,19,18.63,33.13,5.63,7.49,3
30,19,20.08,32.58,5.63,7.49,3
31,19,19.18,33.68,5.63,7.49,3
32,19,20.05,32.55,5.63,7.49,3
33,19,20.56,33.06,5.63,7.49,3
34,19,20.99,33.49,5.63,7.49,3
35,19,20.13,32.63,5.63,7.49,3
36,19,19.35,32.85,5.63,7.49,3
37,19,20.42,32.92,5.63,7.49,3
38,19,19.8,33.3,5.63,7.49,3
39,19,20.78,33.28,5.63,7.49,3
40,19,20.61,33.11,5.63,7.49,3
41,19,20.16,32.66,5.63,7.49,3
42,19,20.23,33.73,5.63,7.49,3
43,19,19.78,33.28,5.63,7.49,3
44,19,20.4,32.9,5.63,7.49,3
45,19,20.99,33.49,5.63,7.49,3
46,19,20.54,33.04,5.63,7.49,3
47,19,20.09,32.59,5.63,7.49,3
48,19,19.05,32.55,5.63,7.49,3
49,19,19.23,32.73,5.63,7.49,3
50,19,20.63,33.13,5.63,7.49,3
51,19,19.42,32.92,5.63,7.49,3
52,19,20.1,32.6,5.63,7.49,3
53,19,19.49,32.99,5.63,7.49,3
54,19,19.73,33.23,5.63,7.49,3
55,19,20.03,32.53,5.63,7.49,3
56,19,20.43,32.93,5.63,7.49,3
57,19,19.67,33.17,5.63,7.49,3
58,19,19.46,32.96,5.63,7.49,3
59,19,19.31,32.81,5.63,7.49,3
60,19,19.62,33.12,5.63,7.49,3
61,19,20.74,33.24,5.63,7.49,3
62,19,20.2,32.7,5.63,7.49,3
63,19,19.77,33.27,5.63,7.49,3
64,19,20.81,33.31,5.63,7.49,3
65,19,20.02,33.52,5.63,7.49,3
66,19,20.43,32.93,5.63,7.49,3
67,19,19.97,33.47,5.63,7.49,3
68,19,20.66,33.16,5.63,7.49,3
69,19,20.45,32.95,5.63,7.49,3
70,19,19.93,33.43,5.63,7.49,3
71,19,20.62,33.12,5.63,7.49,3
72,19,19.28,32.78,5.63,7.49,3
73,19,20.68,33.18,5.63,7.49,3
74,19,19.59,33.09,5.63,7.49,3
75,19,20.04,32.54,5.63,7.49,3
76,19,19.03,32.53,5.63,7.49,3
77,19,19.54,33.04,5.63,7.49,3
78,19,20.45,33.95,5.63,7.49,3
79,19,20.96,34.46,5.63,7.49,3
80,19,20.86,33.36,5.63,7.49,3
81,19,19.97,33.47,5.63,7.49,3
82,19,19.55,33.05,5.63,7.49,3
83,19,19.56,33.06,5.63,7.49,3
84,19,20.89,33.39,5.63,7.49,3
85,19,20.6,33.1,5.63,7.49,3
86,19,19.03,33.53,5.63,7.49,3
87,19,19.57,33.07,5.63,7.49,3
88,19,19.35,32.85,5.63,7.49,3
89,19,19.16,32.66,5.63,7.49,3
90,19,20.72,33.22,5.63,7.49,3
91,19,20.56,33.06,5.63,7.49,3
92,19,19.2,32.7,5.63,7.49,3
93,19,19.09,32.59,5.63,7.49,3
94,19,18,32.5,5.63,7.49,3
95,19,19.61,33.11,5.63,7.49,3
96,19,19.36,32.86,5.63,7.49,3
97,19,19.39,32.89,5.63,7.49,3
98,19,19.69,33.19,5.63,7.49,3
99,19,20.26,33.76,5.63,7.49,3
100,19,20.8,33.3,5.63,7.49,3
101,19,20.73,33.23,5.63,7.49,3
102,19,19.23,32.73,5.63,7.49,3
103,19,19.56,33.06,5.63,7.49,3
104,19,20.28,32.78,5.63,7.49,3
105,19,20.53,33.03,5.63,7.49,3
106,19,20.25,32.75,5.63,7.49,3
107,19,20.48,32.98,5.63,7.49,3
108,19,19.54,33.04,5.63,7.49,3
109,19,20.09,32.59,5.63,7.49,3
110,19,19.7,33.2,5.63,7.49,3
111,19,19.1,32.6,5.63,7.49,3
112,19,19.18,32.68,5.63,7.49,3
113,19,20.81,33.31,5.63,7.49,3
114,19,20.26,32.76,5.63,7.49,3
115,19,20.81,33.31,5.63,7.49,3
116,19,20.75,34.25,5.63,7.49,3
117,19,20.65,33.15,5.63,7.49,3
118,19,20.03,32.53,5.63,7.49,3
119,19,20.9,33.4,5.63,7.49,3
0,20,16.79,40.35,1.43,2.78,1
1,20,18.1,34.99,1.43,2.78,1
2,20,18.39,43.36,1.43,2.78,1
3,20,18.65,38.71,1.43,2.78,1
4,20,15.53,39.16,1.43,2.78,1
5,20,16.2,41.39,1.43,2.78,1
6,20,16.96,42.34,1.43,2.78,1
7,20,18.68,39.07,1.43,2.78,1
8,20,18.25,28.77,1.43,2.78,1
9,20,19,40.75,1.43,2.78,1
10,20,14.25,38.72,1.43,2.78,1
11,20,17.95,38.9,1.43,2.78,1
12,20,20.53,39.74,1.43,2.78,1
13,20,18.7,45.25,1.43,2.78,1
14,20,17.75,39.12,1.43,2.78,1
15,20,18.57,37.22,1.43,2.78,1
16,20,17.65,32.35,1.43,2.78,1
17,20,16.61,34.7,1.43,2.78,1
18,20,21.34,41.69,1.43,2.78,1
19,20,17.34,35.11,1.43,2.78,1
20,20,19.78,33.6,1.43,2.78,1
21,20,17.58,35.72,1.43,2.78,1
22,20,20.08,36.55,1.43,2.78,1
23,20,18.01,32.49,1.43,2.78,1
24,20,19.8,43.55,1.43,2.78,1
25,20,20.2,39.09,1.43,2.78,1
26,20,17.31,47.5,1.43,2.78,1
27,20,18.22,44.89,1.43,2.78,1
28,20,14.19,39.41,1.43,2.78,1
29,20,16.6,48.14,1.43,2.78,1
30,20,19.64,49.27,1.43,2.78,1
31,20,16.05,47.68,1.43,2.78,1
32,20,17.72,40.35,1.43,2.78,1
33,20,16.95,36.44,1.43,2.78,1
34,20,21.61,43.24,1.43,2.78,1
35,20,16.05,39.14,1.43,2.78,1
36,20,15.77,42.29,1.43,2.78,1
37,20,18.69,42.69,1.43,2.78,1
38,20,20.17,41.87,1.43,2.78,1
39,20,15.06,41.24,1.43,2.78,1
40,20,20.51,50.42,1.43,2.78,1
41,20,16.12,48.82,1.43,2.78,1
42,20,20.44,42.75,1.43,2.78,1
43,20,19.77,46.82,1.43,2.78,1
44,20,19.21,47.19,1.43,2.78,1
45,20,20.15,33.94,1.43,2.78,1
46,20,16.41,41.84,1.43,2.78,1
47,20,19.03,45.93,1.43,2.78,1
48,20,17.66,43.43,1.43,2.78,1
49,20,18.32,46,1.43,2.78,1
50,20,14.71,36.67,1.43,2.78,1
51,20,17.49,40.78,1.43,2.78,1
52,20,16.91,40.71,1.43,2.78,1
53,20,18,39.57,1.43,2.78,1
54,20,15.44,39.93,1.43,2.78,1
55,20,17.42,37.47,1.43,2.78,1
56,20,18.15,40.41,1.43,2.78,1
57,20,16.15,46.03,1.43,2.78,1
58,20,18.4,36.56,1.43,2.78,1
59,20,16.51,41.21,1.43,2.78,1
60,20,17.92,36.16,1.43,2.78,1
61,20,17.61,44.89,1.43,2.78,1
62,20,20.19,40.66,1.43,2.78,1
63,20,16.62,36.04,1.43,2.78,1
64,20,18.27,38.62,1.43,2.78,1
65,20,15.83,50.28,1.43,2.78,1
66,20,17.39,36.79,1.43,2.78,1
67,20,16.2,40.07,1.43,2.78,1
68,20,17.73,44.49,1.43,2.78,1
69,20,17.32,38.38,1.43,2.78,1
70,20,19.17,39.52,1.43,2.78,1
71,20,18.42,45.55,1.43,2.78,1
72,20,18.96,30.84,1.43,2.78,1
73,20,18.8,32.28,1.43,2.78,1
74,20,16.2,40.09,1.43,2.78,1
75,20,17.62,40.61,1.43,2.78,1
76,20,18.28,43.98,1.43,2.78,1
77,20,19.24,37.6,1.43,2.78,1
78,20,19.3,36.65,1.43,2.78,1
79,20,19.77,36.52,1.43,2.78,1
80,20,17.31,45.25,1.43,2.78,1
81,20,15.56,40.84,1.43,2.78,1
82,20,19.2,44.64,1.43,2.78,1
83,20,17.68,44.53,1.43,2.78,1
84,20,17.15,30.76,1.43,2.78,1
85,20,18.23,50.61,1.43,2.78,1
86,20,18.04,40.79,1.43,2.78,1
87,20,16.98,42.14,1.43,2.78,1
88,20,17.4,41.91,1.43,2.78,1
89,20,16.28,48.18,1.43,2.78,1
90,20,17.14,41.83,1.43,2.78,1
91,20,18.62,39.67,1.43,2.78,1
92,20,17.98,45.4,1.43,2.78,1
93,20,20.14,32.45,1.43,2.78,1
94,20,17.63,42.96,1.43,2.78,1
95,20,17.12,33.38,1.43,2.78,1
96,20,17.79,43.42,1.43,2.78,1
97,20,16.14,32.01,1.43,2.78,1
98,20,19.58,33.09,1.43,2.78,1
99,20,19.9,35.67,1.43,2.78,1
100,20,18.05,34.64,1.43,2.78,1
101,20,17.83,34.13,1.43,2.78,1
102,20,14.7,41.91,1.43,2.78,1
103,20,17.93,36.51,1.43,2.78,1
104,20,19.42,43.41,1.43,2.78,1
105,20,18.54,37.6,1.43,2.78,1
106,20,18.08,40.92,1.43,2.78,1
107,20,17.81,40.23,1.43,2.78,1
108,20,18.5,49.16,1.43,2.78,1
109,20,18.06,35.51,1.43,2.78,1
110,20,18.49,37.7,1.43,2.78,1
111,20,17.42,35.05,1.43,2.78,1
112,20,19.78,50.73,1.43,2.78,1
113,20,17.85,39.54,1.43,2.78,1
114,20,21.62,41.98,1.43,2.78,1
115,20,19.01,37.79,1.43,2.78,1
116,20,17.78,38.61,1.43,2.78,1
117,20,19.34,29.54,1.43,2.78,1
118,20,18.49,35.04,1.43,2.78,1
119,20,20.68,38.4,1.43,2.78,1
0,21,16.9,31.87,2.74,1.96,1
1,21,17.52,32.22,2.74,1.96,1
2,21,16.28,27.7,2.74,1.96,1
3,21,17.04,27.94,2.74,1.96,1
4,21,15.2,28.03,2.74,1.96,1
5,21,17.34,27.82,2.74,1.96,1
6,21,16.01,33.18,2.74,1.96,1
7,21,15.12,29.55,2.74,1.96,1
8,21,15.73,30.69,2.74,1.96,1
9,21,17.07,29.09,2.74,1.96,1
10,21,15.12,30.97,2.74,1.96,1
11,21,14.96,27.99,2.74,1.96,1
12,21,15.06,29.06,2.74,1.96,1
13,21,17.07,30.94,2.74,1.96,1
14,21,17.54,29.25,2.74,1.96,1
15,21,14.92,32.52,2.74,1.96,1
16,21,16.95,32.69,2.74,1.96,1
17,21,16.76,31.03,2.74,1.96,1
18,21,14.96,30.76,2.74,1.96,1
19,21,16.17,28.97,2.74,1.96,1
20,21,16,28.89,2.74,1.96,1
21,21,17.04,27.58,2.74,1.96,1
22,21,15.43,28.99,2.74,1.96,1
23,21,16.63,31.6,2.74,1.96,1
24,21,16.2,30.23,2.74,1.96,1
25,21,15.86,30.87,2.74,1.96,1
26,21,15.11,31.7,2.74,1.96,1
27,21,16.16,31.11,2.74,1.96,1
28,21,15.78,31.08,2.74,1.96,1
29,21,17,30.22,2.74,1.96,1
30,21,15.12,32.11,2.74,1.96,1
31,21,17.45,33.87,2.74,1.96,1
32,21,16.84,32,2.74,1.96,1
33,21,14.54,31.03,2.74,1.96,1
34,21,15.25,27.91,2.74,1.96,1
